TARGETID,SURVEY
39627782384257259,sv3
39627782380064039,sv3
39627782380062597,sv3
39627782384259409,sv3
39627776340263464,sv3
39627776344457422,sv3
39627776340266182,sv3
39627782384259632,sv3
39627782384260163,sv3
39627788428253100,sv3
39627788428251536,sv3
39627782388449503,sv3
39627776340267806,sv3
39627776340267204,sv3
39627776340268769,sv3
39627782380062808,sv3
39627776340268764,sv3
39627788424058865,sv3
39627788428249747,sv3
39627776336072532,sv3
39627782384255975,sv3
39627776336073319,sv3
39627776336073445,sv3
39627776340264088,sv3
39627776340266537,sv3
39627848805256607,sv3
39627848809448028,sv3
39627848809449280,sv3
39627848809450866,sv3
39627848809449680,sv3
39627842769653326,sv3
39627848809451798,sv3
39627848809451602,sv3
39627842769652244,sv3
39627848809449626,sv3
39627848809450685,sv3
39627842769652206,sv3
39627842769653796,sv3
39627842769650344,sv3
39627848809450319,sv3
39627842769651256,sv3
39627842769652986,sv3
39627848809448341,sv3
39627842769650113,sv3
39627848809450087,sv3
39627848805257120,sv3
39627842769654783,sv3
39627842769651310,sv3
39627842769653221,sv3
39627842769651234,sv3
39627842769654820,sv3
39627842769654873,sv3
39627848809450126,sv3
39627848813643504,sv3
39627848809452631,sv3
39627848813642367,sv3
39627848809452592,sv3
39627752176879032,sv3
39627752172686802,sv3
39627752172686211,sv3
39627752176877877,sv3
39627746137085089,sv3
39627746137083163,sv3
39627746137081271,sv3
39627752172687840,sv3
39627740097283691,sv3
39627746137084626,sv3
39627740097286217,sv3
39627740097282401,sv3
39627746137083169,sv3
39627746137085820,sv3
39627746141274332,sv3
39627746137083690,sv3
39627746137081710,sv3
39627746137084992,sv3
39627740097282898,sv3
39627746137080087,sv3
39627746132887059,sv3
39627746132886176,sv3
39627746132886634,sv3
39627746132888978,sv3
39627746132887508,sv3
39627746132889688,sv3
39627740093092366,sv3
39627740093089970,sv3
39627740093091085,sv3
39627740093092149,sv3
39627746128697263,sv3
39627752172683762,sv3
39627746128694775,sv3
39627746132885887,sv3
39627740088898948,sv3
39627746132890400,sv3
39627740088898795,sv3
39627746132890492,sv3
39627746137082072,sv3
39627758212481868,sv3
39627752168494978,sv3
39627752172685749,sv3
39627752172684333,sv3
39627758212481494,sv3
39627740097282223,sv3
39627740093092636,sv3
39627740093089376,sv3
39627746137081763,sv3
39627740093089455,sv3
39627740097282751,sv3
39627740097283442,sv3
39627734053291488,sv3
39627746128694357,sv3
39627746128693271,sv3
39627740088897127,sv3
39627740088894747,sv3
39627752172690440,sv3
39627740088897522,sv3
39627740088898598,sv3
39627740088898491,sv3
39627740088898031,sv3
39627740093088200,sv3
39627746137083449,sv3
39627734049100773,sv3
39627740093091593,sv3
39627740093093138,sv3
39627752172690154,sv3
39627740093087872,sv3
39627740093088108,sv3
39627752176877979,sv3
39627740093093030,sv3
39627746128696960,sv3
39627746128693921,sv3
39627740088898924,sv3
39627740088898354,sv3
39627740088898339,sv3
39627740088898669,sv3
39627734049101072,sv3
39627734053292414,sv3
39627740088898819,sv3
39627734049100272,sv3
39627734049099681,sv3
39627734049101175,sv3
39627734049099927,sv3
39627752172684216,sv3
39627740093087909,sv3
39627746128691845,sv3
39627746124502614,sv3
39627740088896224,sv3
39627740084704465,sv3
39627746124500780,sv3
39627740084702261,sv3
39627746124502205,sv3
39627746128696117,sv3
39627752168491967,sv3
39627752168494031,sv3
39627752168491875,sv3
39627746128692704,sv3
39627746124499324,sv3
39627746128692426,sv3
39627746124498467,sv3
39627746128691811,sv3
39627746120307755,sv3
39627746124498415,sv3
39627758204098003,sv3
39627758208290233,sv3
39627758208288282,sv3
39627758208287932,sv3
39627752164299785,sv3
39627752164300381,sv3
39627752168491439,sv3
39627752168489793,sv3
39627752168489609,sv3
39627752168489928,sv3
39627752164300112,sv3
39627746120306202,sv3
39627752164295515,sv3
39627746124500797,sv3
39627752164296157,sv3
39627752164296580,sv3
39627752164297479,sv3
39627752164296135,sv3
39627746120307978,sv3
39627746120307158,sv3
39627752168493774,sv3
39627758208291620,sv3
39627752168493381,sv3
39627758208292338,sv3
39627758208290724,sv3
39627740084701780,sv3
39627740084701070,sv3
39627740084701767,sv3
39627740084701446,sv3
39627758208291397,sv3
39627746128692393,sv3
39627746124499996,sv3
39627740084704759,sv3
39627746124500803,sv3
39627746120305973,sv3
39627746124500430,sv3
39627740080507431,sv3
39627746128691332,sv3
39627746116113590,sv3
39627752164295948,sv3
39627752164295549,sv3
39627746120306201,sv3
39627746120303830,sv3
39627746120305547,sv3
39627746120305210,sv3
39627746120307494,sv3
39627752168491414,sv3
39627740084704667,sv3
39627740088893785,sv3
39627734049097956,sv3
39627740088893987,sv3
39627740088893774,sv3
39627746128694860,sv3
39627758208290831,sv3
39627758208292353,sv3
39627740080508544,sv3
39627740084701091,sv3
39627740080509183,sv3
39627752164295865,sv3
39627752164297400,sv3
39627746124500456,sv3
39627758204098649,sv3
39627758208292287,sv3
39627734044904097,sv3
39627740088893937,sv3
39627740084699900,sv3
39627746116113097,sv3
39627746120305050,sv3
39627758208292787,sv3
39627740088898431,sv3
39627734049096577,sv3
39627734044903866,sv3
39627734044905248,sv3
39627818589487198,sv3
39627818585296954,sv3
39627818585296416,sv3
39627818585294860,sv3
39627818585296070,sv3
39627818589488542,sv3
39627818585298269,sv3
39627818585294113,sv3
39627818585296935,sv3
39627818589488859,sv3
39627818589488023,sv3
39627812549690774,sv3
39627812549693716,sv3
39627812549690305,sv3
39627812553883767,sv3
39627812553884355,sv3
39627812549691950,sv3
39627824629288387,sv3
39627824629287165,sv3
39627824629288886,sv3
39627818589489503,sv3
39627818593681611,sv3
39627818589492107,sv3
39627812545499819,sv3
39627818589488982,sv3
39627818589488672,sv3
39627818589489790,sv3
39627812549689444,sv3
39627818589489283,sv3
39627812549689544,sv3
39627812549691885,sv3
39627818585295145,sv3
39627818589487958,sv3
39627818585295403,sv3
39627818585295949,sv3
39627824629286465,sv3
39627812549693218,sv3
39627812553884478,sv3
39627806509896797,sv3
39627812549692841,sv3
39627806514086016,sv3
39627806514087221,sv3
39627812549694193,sv3
39627824629289160,sv3
39627818589490915,sv3
39627806514088999,sv3
39627818589491730,sv3
39627806514086195,sv3
39627824633480396,sv3
39627806514090820,sv3
39627806518280494,sv3
39627806518280298,sv3
39627818597878391,sv3
39627818597878087,sv3
39627824637677704,sv3
39627824637677388,sv3
39627818597878611,sv3
39627818597877027,sv3
39627824637678235,sv3
39627818597880306,sv3
39627824629289770,sv3
39627824637673588,sv3
39627824637676632,sv3
39627818593685029,sv3
39627818593685985,sv3
39627824633482623,sv3
39627824633482881,sv3
39627824633483887,sv3
39627824633483302,sv3
39627818593684431,sv3
39627818593682450,sv3
39627824641870258,sv3
39627818602072536,sv3
39627818602070200,sv3
39627818597878492,sv3
39627818597876094,sv3
39627818597878073,sv3
39627818597876629,sv3
39627818593685904,sv3
39627818597877836,sv3
39627830673280471,sv3
39627824633480313,sv3
39627824633480947,sv3
39627824633483393,sv3
39627818597876414,sv3
39627818597876055,sv3
39627818593684272,sv3
39627818593682126,sv3
39627824633483024,sv3
39627824633482285,sv3
39627824637677364,sv3
39627818602072679,sv3
39627824637677962,sv3
39627818597877292,sv3
39627824637676319,sv3
39627812558078804,sv3
39627830673280980,sv3
39627818593684292,sv3
39627812553887301,sv3
39627818593683596,sv3
39627812553886661,sv3
39627812553887307,sv3
39627824629287906,sv3
39627830673277649,sv3
39627824633480564,sv3
39627824629290209,sv3
39627818602070092,sv3
39627818602072931,sv3
39627818602073605,sv3
39627818606264619,sv3
39627818606264933,sv3
39627818602074559,sv3
39627812562274574,sv3
39627818602070818,sv3
39627818602072155,sv3
39627818602070954,sv3
39627812562273806,sv3
39627812558082496,sv3
39627812562272884,sv3
39627812558081258,sv3
39627812558079445,sv3
39627812558078794,sv3
39627812558080615,sv3
39627812558081193,sv3
39627824633483357,sv3
39627824633480916,sv3
39627824633483561,sv3
39627818593681938,sv3
39627818597879004,sv3
39627812553887475,sv3
39627812553888174,sv3
39627812553888555,sv3
39627812553887947,sv3
39627812558081534,sv3
39627782291983546,sv3
39627782291982793,sv3
39627782291984310,sv3
39627788331781241,sv3
39627788331781813,sv3
39627782291983895,sv3
39627788335972623,sv3
39627788331783215,sv3
39627788331782451,sv3
39627788331783172,sv3
39627788331783255,sv3
39627788335973581,sv3
39627788335973173,sv3
39627788331782874,sv3
39627776247990890,sv3
39627776247991132,sv3
39627782287790759,sv3
39627788335972580,sv3
39627782287791973,sv3
39627788331780360,sv3
39627788331781204,sv3
39627788331778848,sv3
39627788331781390,sv3
39627788331779383,sv3
39627788331781441,sv3
39627788331779531,sv3
39627782291981767,sv3
39627782291985246,sv3
39627788335972868,sv3
39627782291981589,sv3
39627782287790096,sv3
39627794371576476,sv3
39627788331778122,sv3
39627788327589744,sv3
39627788331778910,sv3
39627782287788724,sv3
39627776247988533,sv3
39627782287786767,sv3
39627776247990649,sv3
39627782287786238,sv3
39627776247989868,sv3
39627788327587086,sv3
39627788327587760,sv3
39627794367386435,sv3
39627794367387829,sv3
39627794371576235,sv3
39627788327589267,sv3
39627788327589175,sv3
39627788327589467,sv3
39627788327588554,sv3
39627788327587633,sv3
39627788315003615,sv3
39627788323390008,sv3
39627794354802732,sv3
39627788315004528,sv3
39627782279400361,sv3
39627794358995484,sv3
39627794358997669,sv3
39627788315002980,sv3
39627782279403495,sv3
39627782283593692,sv3
39627788315002676,sv3
39627788319200450,sv3
39627788315006641,sv3
39627782279402288,sv3
39627788315003847,sv3
39627794354802677,sv3
39627788319197587,sv3
39627776243794835,sv3
39627788315004481,sv3
39627782283594810,sv3
39627782279403013,sv3
39627788323389950,sv3
39627782283594817,sv3
39627776243797627,sv3
39627782283594003,sv3
39627776243797502,sv3
39627782283595477,sv3
39627788319196910,sv3
39627782279403213,sv3
39627782283595734,sv3
39627794358995684,sv3
39627782279402690,sv3
39627782283592136,sv3
39627788315002395,sv3
39627788319200393,sv3
39627776243796543,sv3
39627782283592222,sv3
39627788323392781,sv3
39627794358996719,sv3
39627782283593030,sv3
39627788315002525,sv3
39627782283596745,sv3
39627782283595300,sv3
39627776243796568,sv3
39627776243798087,sv3
39627776315101005,sv3
39627776315102026,sv3
39627794438685001,sv3
39627794438685559,sv3
39627782359092947,sv3
39627788398889133,sv3
39627782359091903,sv3
39627794434495147,sv3
39627782350703847,sv3
39627782350705041,sv3
39627782350705122,sv3
39627782350705259,sv3
39627782350702421,sv3
39627788398887346,sv3
39627782359089794,sv3
39627782359090356,sv3
39627782354898867,sv3
39627782359090783,sv3
39627782359091431,sv3
39627788398888089,sv3
39627788394696704,sv3
39627782359090570,sv3
39627782363285570,sv3
39627788403081710,sv3
39627788403083562,sv3
39627782363287682,sv3
39627776315099630,sv3
39627782354897389,sv3
39627776315098368,sv3
39627776315099526,sv3
39627776315098269,sv3
39627782363286099,sv3
39627782363284794,sv3
39627782363285112,sv3
39627782354899061,sv3
39627788394694136,sv3
39627776315101707,sv3
39627782354900605,sv3
39627776315101307,sv3
39627794434493603,sv3
39627776315101634,sv3
39627782359089409,sv3
39627782354899706,sv3
39627788394695038,sv3
39627776315101842,sv3
39627776319291639,sv3
39627782363284032,sv3
39627788398892940,sv3
39627788398892082,sv3
39627788398891752,sv3
39627788398892926,sv3
39627788398892080,sv3
39627782359092202,sv3
39627788403082133,sv3
39627788398891783,sv3
39627788398890463,sv3
39627782359095466,sv3
39627788398890296,sv3
39627788398893246,sv3
39627782359094601,sv3
39627782359094359,sv3
39627788398890136,sv3
39627782359094001,sv3
39627782359095703,sv3
39627782359094040,sv3
39627782354896885,sv3
39627782354897360,sv3
39627788394695487,sv3
39627788394695535,sv3
39627782354895394,sv3
39627788390502680,sv3
39627788394695171,sv3
39627788394694165,sv3
39627788394696568,sv3
39627782354897769,sv3
39627782354897752,sv3
39627788394693167,sv3
39627782354896630,sv3
39627782363286261,sv3
39627776315101179,sv3
39627776315102318,sv3
39627776315101929,sv3
39627794430300361,sv3
39627788394694501,sv3
39627788394695223,sv3
39627782354897895,sv3
39627782354897854,sv3
39627782354898837,sv3
39627782359094766,sv3
39627788398891042,sv3
39627782346511182,sv3
39627782359093300,sv3
39627782359092334,sv3
39627782359090751,sv3
39627782359089791,sv3
39627782354899269,sv3
39627788394698764,sv3
39627782354900476,sv3
39627782350704638,sv3
39627788390501244,sv3
39627788390498406,sv3
39627788390499060,sv3
39627788390500197,sv3
39627782359095681,sv3
39627788398891486,sv3
39627782354897093,sv3
39627782354897319,sv3
39627782363287679,sv3
39627794434490895,sv3
39627782350701205,sv3
39627782350702405,sv3
39627794434490587,sv3
39627788398887098,sv3
39627788390501247,sv3
39627782350704808,sv3
39627794438685358,sv3
39627788403086128,sv3
39627788398892929,sv3
39627794434494588,sv3
39627788386308552,sv3
39627788386308868,sv3
39627794438687124,sv3
39627794438689194,sv3
39627794438689845,sv3
39627800478482463,sv3
39627794438686900,sv3
39627800478482819,sv3
39627800474292874,sv3
39627800474293289,sv3
39627800478484568,sv3
39627794438686043,sv3
39627794442882976,sv3
39627794442882490,sv3
39627788403083482,sv3
39627794442880885,sv3
39627788407276404,sv3
39627788407277182,sv3
39627788407276941,sv3
39627788407275838,sv3
39627800474292276,sv3
39627794434493964,sv3
39627794438687853,sv3
39627794438689422,sv3
39627794438689471,sv3
39627794434492788,sv3
39627794430300084,sv3
39627794434492970,sv3
39627800474288178,sv3
39627794434492461,sv3
39627794430299797,sv3
39627800474289073,sv3
39627788398891960,sv3
39627800478484376,sv3
39627794442881562,sv3
39627788398889929,sv3
39627794442883219,sv3
39627788403085446,sv3
39627788398888913,sv3
39627794438686923,sv3
39627794438690101,sv3
39627794438687771,sv3
39627788403086434,sv3
39627788403085982,sv3
39627788403082448,sv3
39627800474288862,sv3
39627800474289598,sv3
39627788407275625,sv3
39627794430299726,sv3
39627800474288844,sv3
39627878983273378,sv3
39627878979079780,sv3
39627878979077857,sv3
39627878979078123,sv3
39627885006297185,sv3
39627885010486455,sv3
39627878979077389,sv3
39627752176881689,sv3
39627752176879667,sv3
39627752176878930,sv3
39627752176880354,sv3
39627752176882917,sv3
39627752176880484,sv3
39627746137085453,sv3
39627752176882023,sv3
39627752181072269,sv3
39627752176881811,sv3
39627758216675664,sv3
39627758212486746,sv3
39627764256475724,sv3
39627758212485236,sv3
39627764260668345,sv3
39627764260667732,sv3
39627764256476796,sv3
39627764256478765,sv3
39627764256477525,sv3
39627752172689791,sv3
39627758212486721,sv3
39627758212486983,sv3
39627752176883044,sv3
39627752181074059,sv3
39627758220872455,sv3
39627752181073163,sv3
39627752181074354,sv3
39627752181072197,sv3
39627752181072437,sv3
39627752181075758,sv3
39627758216677191,sv3
39627758216678850,sv3
39627758216679971,sv3
39627764260668581,sv3
39627758220870420,sv3
39627758216681369,sv3
39627752176880096,sv3
39627758216677573,sv3
39627758220870808,sv3
39627758216676178,sv3
39627764260667745,sv3
39627752181073908,sv3
39627746141276752,sv3
39627746141276128,sv3
39627746141275583,sv3
39627758216676123,sv3
39627764256475330,sv3
39627764256475273,sv3
39627764256473661,sv3
39627746141281242,sv3
39627746141276756,sv3
39627758216676324,sv3
39627764252284043,sv3
39627764256474230,sv3
39627758212485770,sv3
39627758216676086,sv3
39627752176882937,sv3
39627752176878553,sv3
39627758212485658,sv3
39627758216678259,sv3
39627758216676392,sv3
39627764252285109,sv3
39627764252281523,sv3
39627758212483504,sv3
39627758212484787,sv3
39627764256473128,sv3
39627758220870561,sv3
39627764256473886,sv3
39627758216676269,sv3
39627764256475501,sv3
39627758212481531,sv3
39627758212482031,sv3
39627752172686451,sv3
39627758212484699,sv3
39627752181072065,sv3
39627752181077768,sv3
39627758212483399,sv3
39627764252281403,sv3
39627758212485500,sv3
39627758208291746,sv3
39627758208293704,sv3
39627758212482574,sv3
39627758208291953,sv3
39627758212481129,sv3
39627758212483539,sv3
39627758212483581,sv3
39627758208292592,sv3
39627764252283002,sv3
39627764252282774,sv3
39627758208291334,sv3
39627764252279144,sv3
39627770300467781,sv3
39627764264863359,sv3
39627770300470478,sv3
39627770300469021,sv3
39627770300467417,sv3
39627764264864865,sv3
39627764269056193,sv3
39627764264867358,sv3
39627770300468745,sv3
39627758225068923,sv3
39627764269057336,sv3
39627764260672231,sv3
39627764264861908,sv3
39627770300467060,sv3
39627770300467962,sv3
39627770296276452,sv3
39627764264864718,sv3
39627764269057061,sv3
39627758229262136,sv3
39627764269058365,sv3
39627758229262850,sv3
39627758229261589,sv3
39627758229262360,sv3
39627770300466469,sv3
39627764264865342,sv3
39627770300470067,sv3
39627764264864670,sv3
39627758229259098,sv3
39627764260672390,sv3
39627758225068355,sv3
39627770300466496,sv3
39627758229262024,sv3
39627764264866774,sv3
39627758229261512,sv3
39627758220874372,sv3
39627758220874684,sv3
39627770300468351,sv3
39627758225064154,sv3
39627758220875615,sv3
39627770300468720,sv3
39627764260673200,sv3
39627758225065363,sv3
39627758220875432,sv3
39627752185266970,sv3
39627752181077396,sv3
39627758229260235,sv3
39627764260673180,sv3
39627764264865412,sv3
39627758225066685,sv3
39627764264865734,sv3
39627764264864495,sv3
39627764264866033,sv3
39627764264861995,sv3
39627764264864245,sv3
39627758225065156,sv3
39627758225064312,sv3
39627764264862419,sv3
39627758225069433,sv3
39627758229260291,sv3
39627764269058503,sv3
39627764269056901,sv3
39627758220873107,sv3
39627764260670196,sv3
39627764260669007,sv3
39627764260670038,sv3
39627752185267222,sv3
39627752185270095,sv3
39627758225067146,sv3
39627758225068540,sv3
39627752181078074,sv3
39627752185270851,sv3
39627752181078225,sv3
39627758229259076,sv3
39627764260668540,sv3
39627752185268438,sv3
39627752185266732,sv3
39627764264862601,sv3
39627758225064059,sv3
39627758220875342,sv3
39627758220873149,sv3
39627764260670440,sv3
39627764264861803,sv3
39627764260667607,sv3
39627758225069507,sv3
39627752181076183,sv3
39627752185266243,sv3
39627752181075055,sv3
39627752181077500,sv3
39627764264862431,sv3
39627758225068661,sv3
39627758225068691,sv3
39627758225069578,sv3
39627758229258851,sv3
39627758220872901,sv3
39627758225068279,sv3
39627915008149413,sv3
39627908980937348,sv3
39627908985128304,sv3
39627908985126955,sv3
39627908985127798,sv3
39627915008148405,sv3
39627915012341802,sv3
39627908985130129,sv3
39627915008151189,sv3
39627915012342815,sv3
39627908985131159,sv3
39627915008152325,sv3
39627915008151571,sv3
39627908985127039,sv3
39627915008151725,sv3
39627915008152676,sv3
39627908985132000,sv3
39627915008152032,sv3
39627915012341979,sv3
39627908980933763,sv3
39627915008151011,sv3
39627902957912597,sv3
39627896934893787,sv3
39627902957915584,sv3
39627902957912404,sv3
39627902957913845,sv3
39627902957912708,sv3
39627902957915172,sv3
39627902957915772,sv3
39627902957913008,sv3
39627902957914727,sv3
39627908985128292,sv3
39627896939089396,sv3
39627908980938027,sv3
39627902962111486,sv3
39627908985129113,sv3
39627902962109765,sv3
39627896939090100,sv3
39627908980932749,sv3
39627896934895670,sv3
39627902962106829,sv3
39627902962109092,sv3
39627896939088823,sv3
39627896939087005,sv3
39627902957917642,sv3
39627902962108643,sv3
39627908980936126,sv3
39627896939087681,sv3
39627896939085990,sv3
39627890911874129,sv3
39627896939086713,sv3
39627902953719938,sv3
39627902953722026,sv3
39627902953722901,sv3
39627902953722019,sv3
39627902962111006,sv3
39627908985131250,sv3
39627908989321814,sv3
39627908985130564,sv3
39627908989321805,sv3
39627908989321603,sv3
39627908985132394,sv3
39627908985131698,sv3
39627902962109840,sv3
39627908985128696,sv3
39627902966302028,sv3
39627902953722367,sv3
39627896934896694,sv3
39627902957912300,sv3
39627902957917143,sv3
39627896934894979,sv3
39627896934894585,sv3
39627902962109730,sv3
39627902962108265,sv3
39627902957916899,sv3
39627896943280931,sv3
39627896943280563,sv3
39627896939090290,sv3
39627902957912306,sv3
39627896939087871,sv3
39627896939086650,sv3
39627896934896667,sv3
39627890911876162,sv3
39627890911875194,sv3
39627908985130840,sv3
39627908985132485,sv3
39627902962110388,sv3
39627896943281364,sv3
39627902957915384,sv3
39627890911875171,sv3
39627902962110386,sv3
39627908985128832,sv3
39627896943280625,sv3
39627902966302094,sv3
39627908989323137,sv3
39627896943281111,sv3
39627902966302054,sv3
39627902966303483,sv3
39627812457419795,sv3
39627812461608995,sv3
39627812461609648,sv3
39627812461609117,sv3
39627812461611176,sv3
39627812461610267,sv3
39627812461611688,sv3
39627812453225568,sv3
39627812457416110,sv3
39627812457416191,sv3
39627812457417422,sv3
39627812457415015,sv3
39627812457416657,sv3
39627812453224559,sv3
39627818493021962,sv3
39627806421813436,sv3
39627806417619055,sv3
39627806417619289,sv3
39627806417621724,sv3
39627812457415007,sv3
39627806417618190,sv3
39627812457417221,sv3
39627806417622407,sv3
39627806421811500,sv3
39627812453223033,sv3
39627812453222311,sv3
39627806421814778,sv3
39627812457415191,sv3
39627812461612525,sv3
39627812461613184,sv3
39627806421817474,sv3
39627812457419843,sv3
39627812457417412,sv3
39627812457415813,sv3
39627812457419991,sv3
39627806421815061,sv3
39627812457418143,sv3
39627812457415636,sv3
39627812453223515,sv3
39627812453225188,sv3
39627812457415680,sv3
39627812461610913,sv3
39627812461613046,sv3
39627812461614589,sv3
39627812457417460,sv3
39627812461614755,sv3
39627806421817582,sv3
39627812461610473,sv3
39627806426006104,sv3
39627806421814473,sv3
39627933052043651,sv3
39627939058291198,sv3
39627933052043418,sv3
39627939062481451,sv3
39627933047850890,sv3
39627933047850821,sv3
39627933047853639,sv3
39627933047853953,sv3
39627933052044586,sv3
39627933052045241,sv3
39627933052043916,sv3
39627927037412808,sv3
39627933052044715,sv3
39627927037411690,sv3
39627939062481389,sv3
39627933052044162,sv3
39627933052044775,sv3
39627933052046093,sv3
39627927041609372,sv3
39627927041607122,sv3
39627927037413045,sv3
39627927037414922,sv3
39627927037414387,sv3
39627933056237728,sv3
39627927041606395,sv3
39627927041607759,sv3
39627933052047504,sv3
39627927041605676,sv3
39627927037415482,sv3
39627933052046710,sv3
39627933052045842,sv3
39627927041607555,sv3
39627927041606017,sv3
39627921026974764,sv3
39627927037416424,sv3
39627927037414449,sv3
39627927041608612,sv3
39627921026978217,sv3
39627921026977849,sv3
39627927041606926,sv3
39627927041606316,sv3
39627927041609057,sv3
39627933052046477,sv3
39627939062483454,sv3
39627927041606159,sv3
39627908951575935,sv3
39627908955768845,sv3
39627908951576391,sv3
39627908951574272,sv3
39627908959961436,sv3
39627908955769607,sv3
39627908951572685,sv3
39627908951575424,sv3
39627908955770690,sv3
39627908951574363,sv3
39627908955768230,sv3
39627908955768298,sv3
39627908955767178,sv3
39627908951574908,sv3
39627908951573739,sv3
39627908951572837,sv3
39627908955768180,sv3
39627908947380337,sv3
39627902928556406,sv3
39627908947381862,sv3
39627908947382620,sv3
39627908955766826,sv3
39627902928555940,sv3
39627902932746336,sv3
39627902928555836,sv3
39627908951574056,sv3
39627908955767173,sv3
39627908955769526,sv3
39627908947381366,sv3
39627908955770351,sv3
39627908955767177,sv3
39627908951577179,sv3
39627908955771097,sv3
39627914982982209,sv3
39627914978791525,sv3
39627914978791817,sv3
39627920993420725,sv3
39627920993421393,sv3
39627914982982091,sv3
39627914978791084,sv3
39627914978791896,sv3
39627914978789292,sv3
39627920993420318,sv3
39627914974597496,sv3
39627914978789637,sv3
39627920993422838,sv3
39627920993421029,sv3
39627914970398909,sv3
39627914970399585,sv3
39627914966208946,sv3
39627914970401112,sv3
39627914970400853,sv3
39627920985033628,sv3
39627920985032422,sv3
39627914966207279,sv3
39627914966205631,sv3
39627920985032068,sv3
39627920989229312,sv3
39627914978788955,sv3
39627920989228362,sv3
39627920989229252,sv3
39627920989226480,sv3
39627920989228294,sv3
39627914978787536,sv3
39627927003859294,sv3
39627920989227985,sv3
39627914974596679,sv3
39627914978788358,sv3
39627920989229177,sv3
39627914970401262,sv3
39627914974594905,sv3
39627914970401296,sv3
39627914974594787,sv3
39627914970402156,sv3
39627914970403158,sv3
39627914970402567,sv3
39627908947381550,sv3
39627920989229166,sv3
39627914974593689,sv3
39627914966207311,sv3
39627920989226739,sv3
39627914970400526,sv3
39627920989225704,sv3
39627920985035433,sv3
39627920989225046,sv3
39627920985034782,sv3
39627920989226104,sv3
39627920985035782,sv3
39627920989226703,sv3
39627908955767854,sv3
39627908955768467,sv3
39627908951577054,sv3
39627914970402969,sv3
39627914974595730,sv3
39627908951574234,sv3
39627920985034871,sv3
39627914970400460,sv3
39627914966209817,sv3
39627920985033353,sv3
39627920985032604,sv3
39627914966205936,sv3
39627908955770594,sv3
39627908959961299,sv3
39627908955769851,sv3
39627914978787909,sv3
39627914978787849,sv3
39627920985035935,sv3
39627914974594309,sv3
39627914978788971,sv3
39627914978788584,sv3
39627914982982954,sv3
39627908955770625,sv3
39627920989227645,sv3
39627914982982394,sv3
39627914982984788,sv3
39627921001808050,sv3
39627920997617863,sv3
39627920997618301,sv3
39627914982983204,sv3
39627914982983138,sv3
39627914982984173,sv3
39627914982982693,sv3
39627920997617708,sv3
39627914982983499,sv3
39627921001807970,sv3
39627927003861524,sv3
39627927003862495,sv3
39627927008052307,sv3
39627920997614547,sv3
39627920997615664,sv3
39627920997614966,sv3
39627920993423854,sv3
39627927012246583,sv3
39627920997615685,sv3
39627927012247922,sv3
39627920997617307,sv3
39627920997614268,sv3
39627920997613684,sv3
39627927008054922,sv3
39627927008055499,sv3
39627920993423337,sv3
39627927008052475,sv3
39627927012246170,sv3
39627920993422706,sv3
39627920993422158,sv3
39627920993422188,sv3
39627927012246887,sv3
39627927008055295,sv3
39627920993424548,sv3
39627927008053908,sv3
39627933022688316,sv3
39627920993420947,sv3
39627927012246290,sv3
39627927008055962,sv3
39627914978789151,sv3
39627920997614140,sv3
39627920997613711,sv3
39627920997614078,sv3
39627920993422553,sv3
39627920993422765,sv3
39627927003860565,sv3
39627927008055193,sv3
39627927003862155,sv3
39627920989227692,sv3
39627920993419937,sv3
39627920989228829,sv3
39627920993421839,sv3
39627914982983092,sv3
39627914982982909,sv3
39627920997618104,sv3
39627914978790737,sv3
39627927012247193,sv3
39627927008054325,sv3
39627927008054646,sv3
39627927012246047,sv3
39627920989228942,sv3
39627920993421327,sv3
39627914982985127,sv3
39627914982984911,sv3
39627914982982118,sv3
39627921001809714,sv3
39627921001812674,sv3
39627921001810651,sv3
39627914982984973,sv3
39627914982986092,sv3
39627927012248826,sv3
39627927012247126,sv3
39627920997618665,sv3
39627921001808136,sv3
39627914978792229,sv3
39627914982982716,sv3
39627914982981759,sv3
39627908959961599,sv3
39627914987175980,sv3
39627800361044297,sv3
39627800361044686,sv3
39627806400843494,sv3
39627806400844127,sv3
39627800365238832,sv3
39627800365240480,sv3
39627800369431111,sv3
39627800365237882,sv3
39627800365238949,sv3
39627806405038480,sv3
39627794325439229,sv3
39627794325439898,sv3
39627788289840197,sv3
39627794333828236,sv3
39627800361043135,sv3
39627800356852145,sv3
39627806409229183,sv3
39627806409230661,sv3
39627806409228525,sv3
39627794325441457,sv3
39627800369431949,sv3
39627794325442547,sv3
39627806405040057,sv3
39627794329637523,sv3
39627794329637554,sv3
39627794329637551,sv3
39627794329637059,sv3
39627794333827147,sv3
39627794329637548,sv3
39627806405035356,sv3
39627806405034133,sv3
39627800365237561,sv3
39627800361044053,sv3
39627806405036290,sv3
39627800361045298,sv3
39627800361045726,sv3
39627800361045063,sv3
39627800365237612,sv3
39627800361044566,sv3
39627806405035745,sv3
39627794329632831,sv3
39627800365239976,sv3
39627794325441189,sv3
39627800369434103,sv3
39627794325442422,sv3
39627800369433902,sv3
39627800369432125,sv3
39627800369430849,sv3
39627806405038197,sv3
39627806405038599,sv3
39627788289838800,sv3
39627794329633098,sv3
39627794329635481,sv3
39627788289836106,sv3
39627794329632994,sv3
39627788289838261,sv3
39627794325441164,sv3
39627800365237392,sv3
